pubmed,journal,year,se,z_score
25159819,Journal of science and medicine in sport,2015,0.17002013609127142,-3.7341357737482905
25159819,Journal of science and medicine in sport,2015,0.05561279383004874,-2.5041372271116056
25159819,Journal of science and medicine in sport,2015,0.21810974643121406,2.432849791192235
25159819,Journal of science and medicine in sport,2015,0.18505307213728744,3.024082667053774
24831756,Journal of science and medicine in sport,2015,0.08583475424010534,-5.018747008786514
24831756,Journal of science and medicine in sport,2015,0.11801620457860028,-3.7815747779889555
24831756,Journal of science and medicine in sport,2015,0.26743634027735236,-2.101879339100214
24661680,Journal of science and medicine in sport,2015,0.3957713054524164,2.2015071682557212
26718812,Journal of science and medicine in sport,2016,0.012794683500376675,2.8396114094045855
26363728,Journal of science and medicine in sport,2016,0.26062531824795443,-3.0638147574675965
26363728,Journal of science and medicine in sport,2016,0.17145249269441656,-2.335793200224303
26095372,Journal of science and medicine in sport,2016,0.05296922570873586,0.18785116678658662
26095372,Journal of science and medicine in sport,2016,0.14554715777235022,0.26947082824266694
25766508,Journal of science and medicine in sport,2016,0.18453751677287336,2.680735334945324
25766508,Journal of science and medicine in sport,2016,0.0025133409293397035,3.959005615597964
25766508,Journal of science and medicine in sport,2016,0.018731497080310477,4.600683857332347
25766508,Journal of science and medicine in sport,2016,0.0025133409293397035,3.959005615597964
27988093,Journal of science and medicine in sport,2017,0.17173800144365514,0.3392895435731098
27720349,Journal of science and medicine in sport,2017,0.18914942801804926,2.000727359768349
27720349,Journal of science and medicine in sport,2017,0.5281185935140081,2.1177344060593537
27531528,Journal of science and medicine in sport,2017,0.242313017195857,2.798172176618376
27476374,Journal of science and medicine in sport,2017,0.653231299915698,0.9825828711135374
27476374,Journal of science and medicine in sport,2017,0.6543238156789634,-0.04655066307360734
27131837,Journal of science and medicine in sport,2016,0.5571702478711693,2.8265085468609272
26996946,Journal of science and medicine in sport,2016,0.5816612849852009,-2.12817044550784
26996946,Journal of science and medicine in sport,2016,0.1841472669495859,2.128959578223625
26996946,Journal of science and medicine in sport,2016,0.17186966701603157,2.2018803101826308
26839047,Journal of science and medicine in sport,2016,0.12317647237846546,-2.4445016728418896
26794720,Journal of science and medicine in sport,2016,1.1059671951604177,2.5220665978491
29428504,Journal of science and medicine in sport,2018,0.20763487735014932,3.7973262027392396
29428504,Journal of science and medicine in sport,2018,0.13536434976075776,2.050995975594493
29233667,Journal of science and medicine in sport,2018,0.5244952212938107,3.841604153364746
29233665,Journal of science and medicine in sport,2018,0.45161202499749636,3.810747260719084
29233665,Journal of science and medicine in sport,2018,0.2584316530927397,4.9241862618697105
29122474,Journal of science and medicine in sport,2018,0.7497862046085706,1.9760360110889132
29122474,Journal of science and medicine in sport,2018,0.8253584507192377,3.5219861834748647
29122474,Journal of science and medicine in sport,2018,0.04693541737576934,2.0306665016156717
29102301,Journal of science and medicine in sport,2018,0.35994565655874033,3.7452129890604686
29102301,Journal of science and medicine in sport,2018,0.3504905789074857,3.686215149279881
29017834,Journal of science and medicine in sport,2018,0.08779303166315103,11.969305592084
29017834,Journal of science and medicine in sport,2018,0.10301297143166782,19.442507205381844
29017834,Journal of science and medicine in sport,2018,0.14847147954375575,21.03006539762521
29017834,Journal of science and medicine in sport,2018,0.08330897082614828,6.4398031231731245
29017834,Journal of science and medicine in sport,2018,0.07749629592305092,12.768883748925258
29017834,Journal of science and medicine in sport,2018,0.10978234042982168,13.20129589701837
28958637,Journal of science and medicine in sport,2018,0.08964231807088997,-1.1753434976380934
28958637,Journal of science and medicine in sport,2018,0.11249280524619241,0.348650858758888
28958637,Journal of science and medicine in sport,2018,0.17158484135669325,3.1606771701817733
28939003,Journal of science and medicine in sport,2018,0.4242200256547241,2.597567328558086
28939003,Journal of science and medicine in sport,2018,0.2851174703160214,3.5095425026001226
28939003,Journal of science and medicine in sport,2018,0.2968754058262937,2.0903600485121316
28939003,Journal of science and medicine in sport,2018,0.27708922670141645,3.7029285044665694
28939003,Journal of science and medicine in sport,2018,0.28862298762528077,1.9586582957280152
28939003,Journal of science and medicine in sport,2018,0.2892675919880126,2.0319824314314383
28939003,Journal of science and medicine in sport,2018,0.2989163074782584,2.652891447173184
28882434,Journal of science and medicine in sport,2017,0.19505258789339036,1.1440173838461094
28645497,Journal of science and medicine in sport,2018,0.29361741688403714,-2.0361087809437866
28645497,Journal of science and medicine in sport,2018,0.3096742691783429,-1.9305349532005296
28645496,Journal of science and medicine in sport,2018,0.27439356388862524,-1.0484286452452996
28645496,Journal of science and medicine in sport,2018,0.28905573080083646,-1.385468350645018
28385561,Journal of science and medicine in sport,2017,1.467804310007873,1.5265724960733624
28385561,Journal of science and medicine in sport,2017,1.5592072793103562,1.283652293552264
28385561,Journal of science and medicine in sport,2017,1.0158743020666825,2.0949754330034915
28185810,Journal of science and medicine in sport,2017,0.1351127284605782,6.292160176586607
28185810,Journal of science and medicine in sport,2017,0.36397594961087437,2.484279941041662
28169149,Journal of science and medicine in sport,2017,0.16195874296835958,2.294186467630661
28169149,Journal of science and medicine in sport,2017,0.17796978830300625,2.5702387545692704
28169149,Journal of science and medicine in sport,2017,0.15357015584292963,4.145185798487025
28169149,Journal of science and medicine in sport,2017,0.33144974084955636,2.7280701693180887
28169149,Journal of science and medicine in sport,2017,0.15379090150200125,4.070061523492338
28169149,Journal of science and medicine in sport,2017,0.34409102004719133,3.5048017435131342
28169149,Journal of science and medicine in sport,2017,0.15179319505138314,2.4478274952095576
28169148,Journal of science and medicine in sport,2017,0.5597886500902585,2.243018034172938
28169148,Journal of science and medicine in sport,2017,0.28953569715280214,2.754434785508692
28169148,Journal of science and medicine in sport,2017,0.05692437533525759,1.9908639249803097
30587436,Journal of science and medicine in sport,2019,0.17009983057514869,5.171238234208304
30554614,Journal of science and medicine in sport,2019,0.5304697810407745,-2.03368730873853
30554614,Journal of science and medicine in sport,2019,0.3813845819531521,2.2291171945541297
30482449,Journal of science and medicine in sport,2019,0.19891878913181538,2.2031851935351447
30268637,Journal of science and medicine in sport,2019,0.3707147260499542,2.258468481829023
30268637,Journal of science and medicine in sport,2019,0.4128795275392904,-1.7277434222252182
30170953,Journal of science and medicine in sport,2019,0.56051647381026,-9.452563152214443
30146474,Journal of science and medicine in sport,2019,0.22740374114697487,2.066824524852317
30146474,Journal of science and medicine in sport,2019,0.19115367521092816,-2.500793146747046
30146474,Journal of science and medicine in sport,2019,0.272183116300547,2.056026823197549
30100169,Journal of science and medicine in sport,2019,0.1320811378932744,3.019175382026093
30100169,Journal of science and medicine in sport,2019,0.13728854021849987,2.022249899055072
30100169,Journal of science and medicine in sport,2019,0.11196761279992462,5.397239002792568
30100169,Journal of science and medicine in sport,2019,0.16181292870842137,2.253485654690655
30098975,Journal of science and medicine in sport,2019,0.31742961730854685,3.6642794067797366
30098975,Journal of science and medicine in sport,2019,0.36063605492551154,1.6298610659533888
30098975,Journal of science and medicine in sport,2019,0.25021154413564445,4.390733818710343
30098975,Journal of science and medicine in sport,2019,0.2601610741874988,5.028933800862384
30098973,Journal of science and medicine in sport,2019,0.2935874946459152,3.8427082606849403
30057364,Journal of science and medicine in sport,2019,0.33144974084955636,-2.4769382832085842
30057364,Journal of science and medicine in sport,2019,0.20301054454592565,-2.5990410658841876
30057364,Journal of science and medicine in sport,2019,0.12943526516940845,8.76594740008542
30057364,Journal of science and medicine in sport,2019,0.17132384170534853,7.228265597575657
30057364,Journal of science and medicine in sport,2019,0.17132384170534853,6.641416573989126
29945832,Journal of science and medicine in sport,2019,0.4307589880083735,-1.0000555486588716
29934211,Journal of science and medicine in sport,2019,0.22030590862207047,2.5141636767292264
29934211,Journal of science and medicine in sport,2019,0.23100668178346373,3.1285068346158273
29934211,Journal of science and medicine in sport,2019,0.19350253566908085,2.4931257235270334
29934211,Journal of science and medicine in sport,2019,0.2961081810650805,-2.622449628733243
29934211,Journal of science and medicine in sport,2019,0.007849912925192274,-2.573621836324334
29801755,Journal of science and medicine in sport,2018,0.12587599006482691,3.114510460446981
29801755,Journal of science and medicine in sport,2018,0.12059875387537917,6.9064488327615
29801755,Journal of science and medicine in sport,2018,0.21636169480533898,4.416268997555744
29801755,Journal of science and medicine in sport,2018,0.36088664634135603,3.3416886416127003
29764731,Journal of science and medicine in sport,2018,0.56051647381026,-3.7826962012142746
29764731,Journal of science and medicine in sport,2018,0.6038580648294941,-3.9876019695651195
29764731,Journal of science and medicine in sport,2018,1.2906304437346348,2.5208381573723693
29764731,Journal of science and medicine in sport,2018,1.3413158744531777,2.7002871712352112
29628407,Journal of science and medicine in sport,2018,0.5516424646047968,-1.7069181585449997
29628407,Journal of science and medicine in sport,2018,0.0493838645593534,2.6532606059803996
29628407,Journal of science and medicine in sport,2018,0.06495974958509713,2.4169389477708827
31859034,Journal of science and medicine in sport,2020,0.22728901119639416,-3.049629090783522
31761558,Journal of science and medicine in sport,2020,0.5015594021359268,-1.9291514068745985
31761558,Journal of science and medicine in sport,2020,0.4270348044825693,-2.4583994406983507
31761558,Journal of science and medicine in sport,2020,0.6376963278413672,2.348121422769062
31704027,Journal of science and medicine in sport,2020,0.16309808024667577,2.2357290351695682
31615727,Journal of science and medicine in sport,2020,0.027456802089889137,-2.6430861320721415
31615727,Journal of science and medicine in sport,2020,0.07424866248225004,-2.03132130185698
31615727,Journal of science and medicine in sport,2020,0.14738905776558672,0.2005495027219449
31591064,Journal of science and medicine in sport,2020,0.043839351256800815,4.535898754074682
31515168,Journal of science and medicine in sport,2019,0.8053572502933962,2.380214012456851
31515168,Journal of science and medicine in sport,2019,0.19902004019121808,2.361589460006927
31447387,Journal of science and medicine in sport,2020,0.9621456254365819,2.6895762624846817
31447387,Journal of science and medicine in sport,2020,1.171313371879335,2.4238419296395493
31447387,Journal of science and medicine in sport,2020,0.5390214881934897,2.1578932107214075
31447387,Journal of science and medicine in sport,2020,0.4964056502692125,-2.4253809433333267
31383548,Journal of science and medicine in sport,2019,0.3805242032596216,3.508321035289059
31383548,Journal of science and medicine in sport,2019,0.46407103148371676,2.367336494061379
31383548,Journal of science and medicine in sport,2019,0.6238994736313059,2.261561410683424
31383548,Journal of science and medicine in sport,2019,0.39510543128001674,3.2420051562243613
31383548,Journal of science and medicine in sport,2019,0.40112159202901815,2.1825520110385037
31383548,Journal of science and medicine in sport,2019,0.6038580648294941,2.562791819552802
31272914,Journal of science and medicine in sport,2019,0.11191896170016503,4.845687295404582
31272914,Journal of science and medicine in sport,2019,0.12721511146435335,3.134659989423567
30878293,Journal of science and medicine in sport,2019,0.8271919263993666,2.3227072366940478
30878293,Journal of science and medicine in sport,2019,0.38737652955672186,3.6361133485978616
30878293,Journal of science and medicine in sport,2019,0.366204413746184,2.2022559958163592
30755371,Journal of science and medicine in sport,2019,0.13891241865007714,2.318608388645563
33376077,Journal of science and medicine in sport,2021,0.013592185360443092,53.17069798832778
33376076,Journal of science and medicine in sport,2021,0.7330522039744345,1.9576839377995676
33358586,Journal of science and medicine in sport,2021,0.5082730011964812,2.3489787292693602
33358586,Journal of science and medicine in sport,2021,0.5304697810407745,2.6133333333333333
33358586,Journal of science and medicine in sport,2021,0.5020591124638178,1.978356230078116
33298373,Journal of science and medicine in sport,2021,1.4911591936163233,2.650295602617705
33257175,Journal of science and medicine in sport,2021,0.5973994403437057,2.625740521302402
33257175,Journal of science and medicine in sport,2021,0.03739884545711101,48.351459759714
33257175,Journal of science and medicine in sport,2021,0.07338828378871959,-36.23548473471087
33243595,Journal of science and medicine in sport,2021,0.3464600724880598,1.6965495062129452
33243595,Journal of science and medicine in sport,2021,0.6117079777546864,1.1331341191661202
33176983,Journal of science and medicine in sport,2021,0.23550092121477476,3.536755264645008
33172611,Journal of science and medicine in sport,2021,1.4512570800946596,3.036484236808561
32868202,Journal of science and medicine in sport,2021,0.10838856988909847,0.4501412300148752
32868202,Journal of science and medicine in sport,2021,0.17989065651192526,3.1425412526224497
32868202,Journal of science and medicine in sport,2021,0.05278589688962309,-0.7733504008772494
32868202,Journal of science and medicine in sport,2021,0.059297434687888596,3.0746955201958084
32868201,Journal of science and medicine in sport,2021,0.3779603420725039,-2.112675874509063
32636133,Journal of science and medicine in sport,2021,0.25760632395024957,2.03693962511697
32354681,Journal of science and medicine in sport,2020,0.3853551218871092,3.3951354097570774
32354681,Journal of science and medicine in sport,2020,0.19572835528409874,3.5413733465130566
32307227,Journal of science and medicine in sport,2020,0.2610049748048403,4.396094188225654
32197926,Journal of science and medicine in sport,2020,0.032112307624745644,-4.336719396216569
32085979,Journal of science and medicine in sport,2020,0.10473984917727928,-2.130455152141036
32085979,Journal of science and medicine in sport,2020,0.10616336663900823,-2.4619110377606725
32085979,Journal of science and medicine in sport,2020,0.12194790840382648,-1.9329756172650627
32085979,Journal of science and medicine in sport,2020,0.1915094470360773,3.5404704741388895
32061526,Journal of science and medicine in sport,2020,0.22462879856779602,3.17390206599421
32061526,Journal of science and medicine in sport,2020,0.22130116523079674,2.994507382661606
32061526,Journal of science and medicine in sport,2020,0.3798705463472192,2.5951388018951156
34949511,Journal of science and medicine in sport,2022,0.519057563224093,0.20105672803613006
34949511,Journal of science and medicine in sport,2022,0.505142875535304,0.17060063679949797
34949511,Journal of science and medicine in sport,2022,0.7865912892788512,-1.6645662592884318
34949511,Journal of science and medicine in sport,2022,0.2969238868011476,1.1571642419600336
34801389,Journal of science and medicine in sport,2022,0.5982722480255225,1.9752331806776424
34742627,Journal of science and medicine in sport,2022,0.4270348044825693,-3.066104463242191
34742627,Journal of science and medicine in sport,2022,0.25535046405719225,-1.3412558704810758
34742627,Journal of science and medicine in sport,2022,0.9378318040579275,-2.260814281437109
34742627,Journal of science and medicine in sport,2022,0.11253196135383894,2.053742938299035
34654650,Journal of science and medicine in sport,2022,0.8319634032531003,2.173519609286404
34565662,Journal of science and medicine in sport,2022,0.029635569327051553,12.769669836401814
34565662,Journal of science and medicine in sport,2022,0.05284265560402262,6.367436170176109
34565662,Journal of science and medicine in sport,2022,0.12385403463818898,2.8878707529930643
34565662,Journal of science and medicine in sport,2022,0.05224347261377889,3.8062335598403445
34538756,Journal of science and medicine in sport,2022,0.22780384899135267,4.160550417080546
34538756,Journal of science and medicine in sport,2022,0.3589551940392051,2.1454160142671244
34538756,Journal of science and medicine in sport,2022,0.25156487378607634,3.328157512346791
34538756,Journal of science and medicine in sport,2022,0.39855773084190044,1.9668456616624175
34538756,Journal of science and medicine in sport,2022,0.6536462534192399,2.1882038473481202
34518082,Journal of science and medicine in sport,2022,0.35647839481615734,2.1629185118347865
34518082,Journal of science and medicine in sport,2022,0.34036683652138716,1.8593651959251583
34272167,Journal of science and medicine in sport,2021,0.2126626386501968,4.705254701338579
34272167,Journal of science and medicine in sport,2021,0.22240790033247992,2.592593893661189
34272167,Journal of science and medicine in sport,2021,0.21867007462154361,2.611146255718542
34119398,Journal of science and medicine in sport,2021,1.1756516030541662,2.4447118894136546
34074605,Journal of science and medicine in sport,2021,0.16893868446348695,2.7820959464575354
34074605,Journal of science and medicine in sport,2021,0.13290254980357363,1.798437282232436
35379579,Journal of science and medicine in sport,2022,0.515960687063223,2.036631183691325
35379579,Journal of science and medicine in sport,2022,0.5597628483262215,2.175699429028858
35221201,Journal of science and medicine in sport,2022,0.27720308612790656,-2.5733836438902853
35221201,Journal of science and medicine in sport,2022,0.009647317729580725,-2.0941268737914243
16181258,Scandinavian journal of medicine & science in sports,2005,0.014864517378565261,1.988547726693665
16181258,Scandinavian journal of medicine & science in sports,2005,0.01851293184562127,-2.205052925202147
16181258,Scandinavian journal of medicine & science in sports,2005,0.027164153163890325,-2.2778329714448575
15773865,Scandinavian journal of medicine & science in sports,2005,0.27063060221562824,-4.448768152858989
16978252,Scandinavian journal of medicine & science in sports,2006,0.23374763568218246,2.745926752581568
16978252,Scandinavian journal of medicine & science in sports,2006,0.3162476752367385,2.1917858527847365
16430677,Scandinavian journal of medicine & science in sports,2006,0.2802582369051301,3.409396475119072
18435690,Scandinavian journal of medicine & science in sports,2009,0.16754580009925268,2.805224774165091
18435690,Scandinavian journal of medicine & science in sports,2009,0.03650531725527381,9.217074714577471
19558378,Scandinavian journal of medicine & science in sports,2010,0.1319531923715003,-1.596937728663583
19558378,Scandinavian journal of medicine & science in sports,2010,0.0727859174148217,2.8441514064391114
19538536,Scandinavian journal of medicine & science in sports,2010,0.31958238992228777,4.093882707267831
19538536,Scandinavian journal of medicine & science in sports,2010,0.2978584592232299,2.9392105889387556
21917015,Scandinavian journal of medicine & science in sports,2011,0.10425921650245175,2.2167030284363576
21917015,Scandinavian journal of medicine & science in sports,2011,0.476928363598727,2.019536666901596
21917015,Scandinavian journal of medicine & science in sports,2011,0.01851293184562127,-2.205052925202147
21917015,Scandinavian journal of medicine & science in sports,2011,0.7776469405712788,2.751976574258911
21917015,Scandinavian journal of medicine & science in sports,2011,0.6086059850321981,2.856873397402186
20456680,Scandinavian journal of medicine & science in sports,2011,0.07338828378871962,0
19883386,Scandinavian journal of medicine & science in sports,2010,0.27812347933612064,-1.334168845710399
19000097,Scandinavian journal of medicine & science in sports,2010,0.44991557957147155,4.774824056228141
22092849,Scandinavian journal of medicine & science in sports,2013,0.13420742242264777,3.953792133724981
22092849,Scandinavian journal of medicine & science in sports,2013,0.22620712490627826,2.0777578488761868
22092671,Scandinavian journal of medicine & science in sports,2013,0.6939026886781594,2.068135127164686
21477163,Scandinavian journal of medicine & science in sports,2012,0.16558346703212115,2.838469550553382
19895383,Scandinavian journal of medicine & science in sports,2011,0.28869847276884564,2.259538056378955
23163620,Scandinavian journal of medicine & science in sports,2014,0.3143223676766919,-2.9956778030730913
22970731,Scandinavian journal of medicine & science in sports,2013,0.18387722242103455,2.3482104566320894
22970731,Scandinavian journal of medicine & science in sports,2013,0.21835993409199808,1.021907028146456
22970731,Scandinavian journal of medicine & science in sports,2013,0.194777545235139,3.8335422421848464
22970731,Scandinavian journal of medicine & science in sports,2013,0.21730172321058502,4.883792389883109
22830488,Scandinavian journal of medicine & science in sports,2014,0.40824118083439487,3.8928831282242995
22582981,Scandinavian journal of medicine & science in sports,2014,0.08282170298287458,-1.8210551619032753
22582981,Scandinavian journal of medicine & science in sports,2014,0.08100383561261791,1.8322589787977144
22582981,Scandinavian journal of medicine & science in sports,2014,0.07835565710831663,0.5005473069935937
22288837,Scandinavian journal of medicine & science in sports,2013,0.4085753027430845,1.2404509008885025
22288837,Scandinavian journal of medicine & science in sports,2013,0.4280293556090125,0.24381508874725757
22260485,Scandinavian journal of medicine & science in sports,2013,0.018706957419783055,-2.182182468490837
24286345,Scandinavian journal of medicine & science in sports,2015,0.2221287883904234,2.4467175549091063
24286345,Scandinavian journal of medicine & science in sports,2015,0.047096369656710435,-4.871143274949168
24286345,Scandinavian journal of medicine & science in sports,2015,0.07495173326355978,-2.1997442355398227
24224476,Scandinavian journal of medicine & science in sports,2014,0.48102694016840464,2.064856851182913
23517071,Scandinavian journal of medicine & science in sports,2013,0.28025823690513,4.366599337582984
23317015,Scandinavian journal of medicine & science in sports,2013,0.4629769368620103,2.284758073085458
23317015,Scandinavian journal of medicine & science in sports,2013,0.32062150354158264,2.0068260587848044
25487738,Scandinavian journal of medicine & science in sports,2015,0.05478961776624826,1.063502730984024
25487738,Scandinavian journal of medicine & science in sports,2015,0.09224827183145788,2.06638407228834
25487738,Scandinavian journal of medicine & science in sports,2015,0.07483362499680057,0.2646220505424716
25487738,Scandinavian journal of medicine & science in sports,2015,0.16509236411176578,-0.18449797874411691
25487738,Scandinavian journal of medicine & science in sports,2015,0.04162031650159042,-3.62378046137204
25091500,Scandinavian journal of medicine & science in sports,2015,0.4964056502692126,1.6778800210742917
24612006,Scandinavian journal of medicine & science in sports,2015,0.541809516390477,2.203583422503022
24506213,Scandinavian journal of medicine & science in sports,2015,0.18749854349373615,2.7985738937354037
26648482,Scandinavian journal of medicine & science in sports,2017,0.26348492630237985,2.314233228359776
26648482,Scandinavian journal of medicine & science in sports,2017,0.18964515697470244,1.7742200327641182
26369504,Scandinavian journal of medicine & science in sports,2016,0.33650143148633693,3.164060052551839
26369504,Scandinavian journal of medicine & science in sports,2016,0.3758433005381429,-2.0660971963239487
26369504,Scandinavian journal of medicine & science in sports,2016,0.7931277956278047,-1.7993523408298961
26369504,Scandinavian journal of medicine & science in sports,2016,0.4066157464025855,-3.0443345270156175
25996659,Scandinavian journal of medicine & science in sports,2016,0.3332274626138659,1.6793807555528184
25996659,Scandinavian journal of medicine & science in sports,2016,0.5245864513496121,2.8415800152846167
25758211,Scandinavian journal of medicine & science in sports,2016,0.18869061127419343,-2.619612700795693
25758211,Scandinavian journal of medicine & science in sports,2016,0.0025898906795964326,-3.88060234846188
25758211,Scandinavian journal of medicine & science in sports,2016,0.005260022245595842,-5.790699366378484
27541076,Scandinavian journal of medicine & science in sports,2017,0.516423919514492,2.6353863593597717
27539373,Scandinavian journal of medicine & science in sports,2017,0.46493141017724715,-2.025263338305048
27539373,Scandinavian journal of medicine & science in sports,2017,0.4775005553320386,-2.1395812761339257
26888457,Scandinavian journal of medicine & science in sports,2017,0.2994478851800248,0.4667321069612339
29095535,Scandinavian journal of medicine & science in sports,2018,0.2751044850384159,3.4451979174428065
28981988,Scandinavian journal of medicine & science in sports,2018,0.3877106514654115,-2.0595454192441967
28981988,Scandinavian journal of medicine & science in sports,2018,0.1635682249054169,4.76452487793177
28981988,Scandinavian journal of medicine & science in sports,2018,0.22452315062747735,2.257306656137877
28981988,Scandinavian journal of medicine & science in sports,2018,0.48679053009028833,2.194276624455459
28981988,Scandinavian journal of medicine & science in sports,2018,0.24970887985317025,2.9135872448952513
28981988,Scandinavian journal of medicine & science in sports,2018,0.29596178103763854,2.1149299368045513
28981988,Scandinavian journal of medicine & science in sports,2018,0.2879998584330106,2.559598709484038
28543703,Scandinavian journal of medicine & science in sports,2018,0.03739884545711112,18.533919218304327
28543703,Scandinavian journal of medicine & science in sports,2018,0.0812381967139119,7.900887909079822
28543703,Scandinavian journal of medicine & science in sports,2018,0.05959562530140438,12.44952697411992
28543703,Scandinavian journal of medicine & science in sports,2018,0.10989360104399343,4.828563683610161
28543703,Scandinavian journal of medicine & science in sports,2018,0.18645089503642664,3.1525011708164983
28543703,Scandinavian journal of medicine & science in sports,2018,0.09257793206361435,6.9331197172491255
28543703,Scandinavian journal of medicine & science in sports,2018,0.06030325971026283,8.799329482546435
28543703,Scandinavian journal of medicine & science in sports,2018,0.08057473199450951,-2.7693986165466247
28543566,Scandinavian journal of medicine & science in sports,2018,0.357040389476085,0.3423075829140484
28329413,Scandinavian journal of medicine & science in sports,2018,0.22735129957194875,2.175911212152772
28329413,Scandinavian journal of medicine & science in sports,2018,0.23063659662763691,0.17005416194465972
28211600,Scandinavian journal of medicine & science in sports,2017,0.5412873574389276,1.9733567882267022
28211600,Scandinavian journal of medicine & science in sports,2017,0.37612286444646875,1.8295474797819395
28207969,Scandinavian journal of medicine & science in sports,2017,0.21937188656199577,3.6966004574481115
30565317,Scandinavian journal of medicine & science in sports,2019,0.5408835551530846,-2.420730501989815
30025182,Scandinavian journal of medicine & science in sports,2018,0.10487217495571952,-3.132423515682223
30025182,Scandinavian journal of medicine & science in sports,2018,0.09545104627200246,3.7472029720089965
30025182,Scandinavian journal of medicine & science in sports,2018,0.01000528396767381,1.9792169177966636
29956383,Scandinavian journal of medicine & science in sports,2018,0.14031794309165108,-6.530103789190125
29723933,Scandinavian journal of medicine & science in sports,2018,0.026322509243681312,-1.1571544035840835
29723933,Scandinavian journal of medicine & science in sports,2018,0.01308502407845678,-1.5439564494788558
29697863,Scandinavian journal of medicine & science in sports,2018,0.23236496540939172,2.4083483796684444
29697863,Scandinavian journal of medicine & science in sports,2018,0.32182999953508246,2.349445299734742
29697863,Scandinavian journal of medicine & science in sports,2018,0.3596491986046135,0.6645834368541642
29528518,Scandinavian journal of medicine & science in sports,2018,0.07698639761054152,14.86266191735002
29528518,Scandinavian journal of medicine & science in sports,2018,0.11452811735915898,-2.5118903469757816
29528518,Scandinavian journal of medicine & science in sports,2018,0.07953561837521464,4.584651770326104
29528518,Scandinavian journal of medicine & science in sports,2018,0.07962580824386355,2.078653166956442
29528518,Scandinavian journal of medicine & science in sports,2018,0.09781045175673517,2.6823745290535865
29394512,Scandinavian journal of medicine & science in sports,2018,0.0018193803921611104,-9.98360249782373
29394512,Scandinavian journal of medicine & science in sports,2018,0.0015666500056332937,-14.852473019299772
31609021,Scandinavian journal of medicine & science in sports,2020,0.5796239503850349,1.9519588704702908
31581345,Scandinavian journal of medicine & science in sports,2020,0.09680857696553666,2.387306251239094
31581345,Scandinavian journal of medicine & science in sports,2020,0.24972049096993415,0.233336511143538
31494968,Scandinavian journal of medicine & science in sports,2020,0.7555690617036505,-2.7002440040706306
31494968,Scandinavian journal of medicine & science in sports,2020,0.7143163706834387,4.093755080890965
31494968,Scandinavian journal of medicine & science in sports,2020,0.4856142268787306,3.041609249963776
31436878,Scandinavian journal of medicine & science in sports,2019,0.1493664582570357,-2.7818524239667677
31436878,Scandinavian journal of medicine & science in sports,2019,0.3564044074551292,-2.1787855965186407
31436878,Scandinavian journal of medicine & science in sports,2019,0.2596028638098068,-2.67002902197476
30972827,Scandinavian journal of medicine & science in sports,2019,0.07165877180265362,-2.2679558330325253
30664258,Scandinavian journal of medicine & science in sports,2019,0.33442472547910806,5.357736233949569
30664258,Scandinavian journal of medicine & science in sports,2019,0.2664655784178149,4.365107180867745
30664258,Scandinavian journal of medicine & science in sports,2019,0.046510601222947603,2.049214099543834
30664258,Scandinavian journal of medicine & science in sports,2019,0.08583475424010535,6.8478866177900954
30664258,Scandinavian journal of medicine & science in sports,2019,0.07338828378871964,4.5848222529620095
30536639,Scandinavian journal of medicine & science in sports,2019,0.3408532085291885,-0.34188857062195527
33038029,Scandinavian journal of medicine & science in sports,2021,0.21182354644730364,1.6220562357337045
33038029,Scandinavian journal of medicine & science in sports,2021,0.6362095966443656,1.9780603691733873
32979255,Scandinavian journal of medicine & science in sports,2021,0.2480404498326066,2.6088617501510125
32885496,Scandinavian journal of medicine & science in sports,2021,0.0774700035199546,4.706894243189043
32885496,Scandinavian journal of medicine & science in sports,2021,0.1151304837330569,4.557685435871396
32799358,Scandinavian journal of medicine & science in sports,2020,0.28921010420392346,7.740323489665146
32799358,Scandinavian journal of medicine & science in sports,2020,0.36762485262691963,4.484622336620169
32615645,Scandinavian journal of medicine & science in sports,2020,0.9424539883901918,1.8467386167184667
32302455,Scandinavian journal of medicine & science in sports,2020,0.23503063272427474,2.685912766028383
32302455,Scandinavian journal of medicine & science in sports,2020,0.24428632714334436,3.5322892002903874
32302455,Scandinavian journal of medicine & science in sports,2020,0.25937079461862256,2.1795584575406606
32302455,Scandinavian journal of medicine & science in sports,2020,0.22535048899515642,2.1952303899670693
32302455,Scandinavian journal of medicine & science in sports,2020,0.3656253429101178,2.0680239878973934
32096249,Scandinavian journal of medicine & science in sports,2020,0.03932415301715774,-2.3982888946162952
32096249,Scandinavian journal of medicine & science in sports,2020,0.041914043696754166,-1.9893477599611347
32096249,Scandinavian journal of medicine & science in sports,2020,0.041914043696754166,-2.2500973695970243
32096249,Scandinavian journal of medicine & science in sports,2020,1.2381079772727908,3.132240932975223
32096249,Scandinavian journal of medicine & science in sports,2020,1.3809984602906746,2.072972728510646
32037646,Scandinavian journal of medicine & science in sports,2020,0.1248847513568127,-11.10058951199782
31986220,Scandinavian journal of medicine & science in sports,2020,0.10578616408497156,-1.101597900481078
31986220,Scandinavian journal of medicine & science in sports,2020,0.1371385390141684,-1.9058447465843629
31986220,Scandinavian journal of medicine & science in sports,2020,0.2902635208728038,-2.8283972770715184
31977108,Scandinavian journal of medicine & science in sports,2020,0.5755268054487633,2.4388837950997297
31977108,Scandinavian journal of medicine & science in sports,2020,1.077765574273334,2.048937604090479
